DataStructure,Operation,Iteration,Block,Time
LinkedList,Enqueue,9,2,0.007208053
LinkedList,Enqueue,10,2,0.007475509
LinkedList,Enqueue,1,3,0.014812136
LinkedList,Enqueue,2,3,0.010330441
LinkedList,Enqueue,3,3,0.010607111
LinkedList,Enqueue,4,3,0.010272743
LinkedList,Enqueue,5,3,0.010646403
LinkedList,Enqueue,6,3,0.010849258
LinkedList,Enqueue,7,3,0.010264032
LinkedList,Enqueue,8,3,0.010600659
LinkedList,Enqueue,9,3,0.009911663
LinkedList,Enqueue,10,3,0.010788994
LinkedList,Enqueue,1,4,0.01421519
LinkedList,Enqueue,2,4,0.015535663
LinkedList,Enqueue,3,4,0.013687962
LinkedList,Enqueue,4,4,0.014813785
LinkedList,Enqueue,5,4,0.015052811
LinkedList,Enqueue,6,4,0.015229463
LinkedList,Enqueue,7,4,0.013690471
LinkedList,Enqueue,8,4,0.014248927
LinkedList,Enqueue,9,4,0.01493395
LinkedList,Enqueue,10,4,0.016763008
LinkedList,Enqueue,1,5,0.023247314
LinkedList,Enqueue,2,5,0.023658966
LinkedList,Enqueue,3,5,0.022329079
LinkedList,Enqueue,4,5,0.023667578
LinkedList,Enqueue,5,5,0.022972124
LinkedList,Enqueue,6,5,0.02255788
LinkedList,Enqueue,7,5,0.022105422
LinkedList,Enqueue,8,5,0.023236065
LinkedList,Enqueue,9,5,0.023493263
LinkedList,Enqueue,10,5,0.023446222
LinkedList,Enqueue,1,6,0.032990194
LinkedList,Enqueue,2,6,0.032689663
LinkedList,Enqueue,3,6,0.030847757
LinkedList,Enqueue,4,6,0.032201757
LinkedList,Enqueue,5,6,0.031440992
LinkedList,Enqueue,6,6,0.03125729
LinkedList,Enqueue,7,6,0.031293985
LinkedList,Enqueue,8,6,0.031066592
LinkedList,Enqueue,9,6,0.03261088
LinkedList,Enqueue,10,6,0.032494071
LinkedList,Enqueue,1,7,0.036915765
LinkedList,Enqueue,2,7,0.037091262
LinkedList,Enqueue,3,7,0.038559472
LinkedList,Enqueue,4,7,0.038882502
LinkedList,Enqueue,5,7,0.037751598
LinkedList,Enqueue,6,7,0.038192817
LinkedList,Enqueue,7,7,0.038012462
LinkedList,Enqueue,8,7,0.036802539
LinkedList,Enqueue,9,7,0.03824777
LinkedList,Enqueue,10,7,0.036941923
LinkedList,Enqueue,1,8,0.043557546
LinkedList,Enqueue,2,8,0.042463735
LinkedList,Enqueue,3,8,0.043870347
LinkedList,Enqueue,4,8,0.044639481
LinkedList,Enqueue,5,8,0.043386429
LinkedList,Enqueue,6,8,0.044224731
LinkedList,Enqueue,7,8,0.044186093
LinkedList,Enqueue,8,8,0.04395752
LinkedList,Enqueue,9,8,0.042973723
LinkedList,Enqueue,10,8,0.044237317
LinkedList,Enqueue,1,9,0.053258186
LinkedList,Enqueue,2,9,0.051238592
LinkedList,Enqueue,3,9,0.050251011
LinkedList,Enqueue,4,9,0.0504103
LinkedList,Enqueue,5,9,0.050751044
LinkedList,Enqueue,6,9,0.051868663
LinkedList,Enqueue,7,9,0.049861584
LinkedList,Enqueue,8,9,0.052577099
LinkedList,Enqueue,9,9,0.052757282
LinkedList,Enqueue,10,9,0.051941853
LinkedList,Enqueue,1,10,0.058477958
LinkedList,Enqueue,2,10,0.058066157
LinkedList,Enqueue,3,10,0.060010911
LinkedList,Enqueue,4,10,0.056244529
LinkedList,Enqueue,5,10,0.057544394
LinkedList,Enqueue,6,10,0.059961804
LinkedList,Enqueue,7,10,0.058557588
LinkedList,Enqueue,8,10,0.057313768
LinkedList,Enqueue,9,10,0.057240555
LinkedList,Enqueue,10,10,0.060910224
LinkedList,Enqueue,1,11,0.066718001
LinkedList,Enqueue,2,11,0.067974912
LinkedList,Enqueue,3,11,0.065552779
LinkedList,Enqueue,4,11,0.065418914
LinkedList,Enqueue,5,11,0.066152608
LinkedList,Enqueue,6,11,0.065778591
LinkedList,Enqueue,7,11,0.066352736
LinkedList,Enqueue,8,11,0.063060992
LinkedList,Enqueue,9,11,0.064318081
LinkedList,Enqueue,10,11,0.069293404
LinkedList,Enqueue,1,12,0.0752985
LinkedList,Enqueue,2,12,0.073052885
LinkedList,Enqueue,3,12,0.073673123
LinkedList,Enqueue,4,12,0.07426307
LinkedList,Enqueue,5,12,0.072340081
LinkedList,Enqueue,6,12,0.074391981
LinkedList,Enqueue,7,12,0.070815833
LinkedList,Enqueue,8,12,0.073642461
LinkedList,Enqueue,9,12,0.071734219
LinkedList,Enqueue,10,12,0.074390062
LinkedList,Enqueue,1,13,0.081905543
LinkedList,Enqueue,2,13,0.082396384
LinkedList,Enqueue,3,13,0.080957413
LinkedList,Enqueue,4,13,0.078353444
LinkedList,Enqueue,5,13,0.082599693
LinkedList,Enqueue,6,13,0.080028178
LinkedList,Enqueue,7,13,0.077698891
LinkedList,Enqueue,8,13,0.081306728
LinkedList,Enqueue,9,13,0.079825871
LinkedList,Enqueue,10,13,0.080961002
LinkedList,Enqueue,1,14,0.084179229
LinkedList,Enqueue,2,14,0.087061162
LinkedList,Enqueue,3,14,0.0903957
LinkedList,Enqueue,4,14,0.085966613
LinkedList,Enqueue,5,14,0.085398983
LinkedList,Enqueue,6,14,0.087690446
LinkedList,Enqueue,7,14,0.082669241
LinkedList,Enqueue,8,14,0.083878155
LinkedList,Enqueue,9,14,0.087241322
LinkedList,Enqueue,10,14,0.083731459
LinkedList,Enqueue,1,15,0.093015206
LinkedList,Enqueue,2,15,0.093073386
LinkedList,Enqueue,3,15,0.096387169
LinkedList,Enqueue,4,15,0.093822813
LinkedList,Enqueue,5,15,0.093579003
LinkedList,Enqueue,6,15,0.092257584
LinkedList,Enqueue,7,15,0.093671749
LinkedList,Enqueue,8,15,0.092871877
LinkedList,Enqueue,9,15,0.095616635
LinkedList,Enqueue,10,15,0.094574523
LinkedList,Enqueue,1,16,0.101409339
LinkedList,Enqueue,2,16,0.10143941
LinkedList,Enqueue,3,16,0.100780973
LinkedList,Enqueue,4,16,0.101566394
LinkedList,Enqueue,5,16,0.099303183
LinkedList,Enqueue,6,16,0.101724483
LinkedList,Enqueue,7,16,0.098372178
LinkedList,Enqueue,8,16,0.10136595
LinkedList,Enqueue,9,16,0.103770052
LinkedList,Enqueue,10,16,0.102490086
LinkedList,Enqueue,1,17,0.107700794
LinkedList,Enqueue,2,17,0.107907305
LinkedList,Enqueue,3,17,0.108736238
LinkedList,Enqueue,4,17,0.108344987
LinkedList,Enqueue,5,17,0.108223372
LinkedList,Enqueue,6,17,0.106339151
LinkedList,Enqueue,7,17,0.102151283
LinkedList,Enqueue,8,17,0.104644779
LinkedList,Enqueue,9,17,0.107660776
LinkedList,Enqueue,10,17,0.110389183
LinkedList,Enqueue,1,18,0.117179639
LinkedList,Enqueue,2,18,0.109460004
LinkedList,Enqueue,3,18,0.116327126
LinkedList,Enqueue,4,18,0.115293348
LinkedList,Enqueue,5,18,0.114323695
LinkedList,Enqueue,6,18,0.114847814
LinkedList,Enqueue,7,18,0.113942358
LinkedList,Enqueue,8,18,0.112478166
LinkedList,Enqueue,9,18,0.117329869
LinkedList,Enqueue,10,18,0.116093748
LinkedList,Enqueue,1,19,0.124067017
LinkedList,Enqueue,2,19,0.123066051
LinkedList,Enqueue,3,19,0.12274021
LinkedList,Enqueue,4,19,0.121080099
LinkedList,Enqueue,5,19,0.121602719
LinkedList,Enqueue,6,19,0.123690945
LinkedList,Enqueue,7,19,0.113039659
LinkedList,Enqueue,8,19,0.120394484
LinkedList,Enqueue,9,19,0.120248334
LinkedList,Enqueue,10,19,0.118065977
LinkedList,Enqueue,1,20,0.127977713
LinkedList,Enqueue,2,20,0.129629017
LinkedList,Enqueue,3,20,0.128241412
LinkedList,Enqueue,4,20,0.123726154
LinkedList,Enqueue,5,20,0.129613453
LinkedList,Enqueue,6,20,0.131261621
LinkedList,Enqueue,7,20,0.12443391
LinkedList,Enqueue,8,20,0.128540894
LinkedList,Enqueue,9,20,0.127556451
LinkedList,Enqueue,10,20,0.130780094
LinkedList,Enqueue,1,21,0.135593034
LinkedList,Enqueue,2,21,0.132153344
LinkedList,Enqueue,3,21,0.128425814
LinkedList,Enqueue,4,21,0.139588204
LinkedList,Enqueue,5,21,0.134139741
LinkedList,Enqueue,6,21,0.138405468
LinkedList,Enqueue,7,21,0.126703253
LinkedList,Enqueue,8,21,0.134559527
LinkedList,Enqueue,9,21,0.139909321
LinkedList,Enqueue,10,21,0.138684799
LinkedList,Enqueue,1,22,0.141412393
LinkedList,Enqueue,2,22,0.140057617
LinkedList,Enqueue,3,22,0.141229744
LinkedList,Enqueue,4,22,0.142622665
LinkedList,Enqueue,5,22,0.148262498
LinkedList,Enqueue,6,22,0.143688372
LinkedList,Enqueue,7,22,0.136901318
LinkedList,Enqueue,8,22,0.140930259
LinkedList,Enqueue,9,22,0.144952463
LinkedList,Enqueue,10,22,0.137890502
LinkedList,Enqueue,1,23,0.149547311
LinkedList,Enqueue,2,23,0.148969238
LinkedList,Enqueue,3,23,0.153149328
LinkedList,Enqueue,4,23,0.145784765
LinkedList,Enqueue,5,23,0.147680735
LinkedList,Enqueue,6,23,0.14720859
LinkedList,Enqueue,7,23,0.141190876
LinkedList,Enqueue,8,23,0.150741808
LinkedList,Enqueue,9,23,0.142880979
LinkedList,Enqueue,10,23,0.148101399
LinkedList,Enqueue,1,24,0.150504113
LinkedList,Enqueue,2,24,0.153318503
LinkedList,Enqueue,3,24,0.159858345
LinkedList,Enqueue,4,24,0.157259001
LinkedList,Enqueue,5,24,0.154005622
LinkedList,Enqueue,6,24,0.156704977
LinkedList,Enqueue,7,24,0.152761754
LinkedList,Enqueue,8,24,0.161228199
LinkedList,Enqueue,9,24,0.155557004
LinkedList,Enqueue,10,24,0.155605596
LinkedList,Enqueue,1,25,0.160057418
LinkedList,Enqueue,2,25,0.164005501
LinkedList,Enqueue,3,25,0.161096911
LinkedList,Enqueue,4,25,0.167723236
LinkedList,Enqueue,5,25,0.162889708
LinkedList,Enqueue,6,25,0.162424629
LinkedList,Enqueue,7,25,0.16132627
LinkedList,Enqueue,8,25,0.162846023
LinkedList,Enqueue,9,25,0.159381952
LinkedList,Enqueue,10,25,0.159445853
LinkedList,Enqueue,1,26,0.174831558
LinkedList,Enqueue,2,26,0.169906542
LinkedList,Enqueue,3,26,0.170808058
LinkedList,Enqueue,4,26,0.169057525
LinkedList,Enqueue,5,26,0.166654765
LinkedList,Enqueue,6,26,0.168521081
LinkedList,Enqueue,7,26,0.162690812
LinkedList,Enqueue,8,26,0.174683764
LinkedList,Enqueue,9,26,0.168990185
LinkedList,Enqueue,10,26,0.170637111
LinkedList,Enqueue,1,27,0.177012999
LinkedList,Enqueue,2,27,0.174249847
LinkedList,Enqueue,3,27,0.174202878
LinkedList,Enqueue,4,27,0.180822319
LinkedList,Enqueue,5,27,0.177957118
LinkedList,Enqueue,6,27,0.176993166
LinkedList,Enqueue,7,27,0.1756141
LinkedList,Enqueue,8,27,0.176929695
LinkedList,Enqueue,9,27,0.171683208
LinkedList,Enqueue,10,27,0.172655934
LinkedList,Enqueue,1,28,0.181813827
LinkedList,Enqueue,2,28,0.1845521
LinkedList,Enqueue,3,28,0.182891669
LinkedList,Enqueue,4,28,0.181321703
LinkedList,Enqueue,5,28,0.182392699
LinkedList,Enqueue,6,28,0.188612698
LinkedList,Enqueue,7,28,0.179020475
LinkedList,Enqueue,8,28,0.183453402
LinkedList,Enqueue,9,28,0.183642393
LinkedList,Enqueue,10,28,0.174391982
LinkedList,Enqueue,1,29,0.189048656
LinkedList,Enqueue,2,29,0.192891567
LinkedList,Enqueue,3,29,0.190769793
LinkedList,Enqueue,4,29,0.189251538
LinkedList,Enqueue,5,29,0.182505996
LinkedList,Enqueue,6,29,0.193790159
LinkedList,Enqueue,7,29,0.186705516
LinkedList,Enqueue,8,29,0.195849678
LinkedList,Enqueue,9,29,0.189927121
LinkedList,Enqueue,10,29,0.193268829
LinkedList,Enqueue,1,30,0.197777861
LinkedList,Enqueue,2,30,0.201949311
LinkedList,Enqueue,3,30,0.198569717
LinkedList,Enqueue,4,30,0.202612091
LinkedList,Enqueue,5,30,0.200731708
LinkedList,Enqueue,6,30,0.194250054
LinkedList,Enqueue,7,30,0.191951848
LinkedList,Enqueue,8,30,0.199925635
LinkedList,Enqueue,9,30,0.19570589
LinkedList,Enqueue,10,30,0.196898914
LinkedList,Enqueue,1,31,0.20988881
LinkedList,Enqueue,2,31,0.20106091
LinkedList,Enqueue,3,31,0.204745686
LinkedList,Enqueue,4,31,0.205100824
LinkedList,Enqueue,5,31,0.212276294
LinkedList,Enqueue,6,31,0.210118535
LinkedList,Enqueue,7,31,0.18854347
LinkedList,Enqueue,8,31,0.205604003
LinkedList,Enqueue,9,31,0.201940011
LinkedList,Enqueue,10,31,0.205395608
LinkedList,Enqueue,1,32,0.212692637
LinkedList,Enqueue,2,32,0.213173867
LinkedList,Enqueue,3,32,0.20436575
LinkedList,Enqueue,4,32,0.206339105
LinkedList,Enqueue,5,32,0.2168949
LinkedList,Enqueue,6,32,0.209874471
LinkedList,Enqueue,7,32,0.203679696
LinkedList,Enqueue,8,32,0.204220964
LinkedList,Enqueue,9,32,0.209258657
LinkedList,Enqueue,10,32,0.215441026
LinkedList,Enqueue,1,33,0.217060209
LinkedList,Enqueue,2,33,0.214207451
LinkedList,Enqueue,3,33,0.203263754
LinkedList,Enqueue,4,33,0.208696573
LinkedList,Enqueue,5,33,0.219533609
LinkedList,Enqueue,6,33,0.218434417
LinkedList,Enqueue,7,33,0.206084768
LinkedList,Enqueue,8,33,0.218572931
LinkedList,Enqueue,9,33,0.212458258
LinkedList,Enqueue,10,33,0.216956124
LinkedList,Enqueue,1,34,0.224125385
LinkedList,Enqueue,2,34,0.221547192
LinkedList,Enqueue,3,34,0.224658451
LinkedList,Enqueue,4,34,0.231975806
LinkedList,Enqueue,5,34,0.230860992
LinkedList,Enqueue,6,34,0.215608778
LinkedList,Enqueue,7,34,0.213731669
LinkedList,Enqueue,8,34,0.223194617
LinkedList,Enqueue,9,34,0.229358477
LinkedList,Enqueue,10,34,0.224955069
LinkedList,Enqueue,1,35,0.233515995
LinkedList,Enqueue,2,35,0.237233724
LinkedList,Enqueue,3,35,0.225153738
LinkedList,Enqueue,4,35,0.228141592
LinkedList,Enqueue,5,35,0.232033685
LinkedList,Enqueue,6,35,0.239557827
LinkedList,Enqueue,7,35,0.215747537
LinkedList,Enqueue,8,35,0.229314456
LinkedList,Enqueue,9,35,0.237704531
LinkedList,Enqueue,10,35,0.22821074
LinkedList,Enqueue,1,36,0.237825126
LinkedList,Enqueue,2,36,0.237269795
LinkedList,Enqueue,3,36,0.235537449
LinkedList,Enqueue,4,36,0.234827594
LinkedList,Enqueue,5,36,0.24167048
LinkedList,Enqueue,6,36,0.234970642
LinkedList,Enqueue,7,36,0.228494337
LinkedList,Enqueue,8,36,0.236932871
LinkedList,Enqueue,9,36,0.240559066
LinkedList,Enqueue,10,36,0.241494819
LinkedList,Enqueue,1,37,0.24335603
LinkedList,Enqueue,2,37,0.255605909
LinkedList,Enqueue,3,37,0.234670375
LinkedList,Enqueue,4,37,0.243852719
LinkedList,Enqueue,5,37,0.243800885
LinkedList,Enqueue,6,37,0.241535218
LinkedList,Enqueue,7,37,0.238415942
LinkedList,Enqueue,8,37,0.245269314
LinkedList,Enqueue,9,37,0.241713565
LinkedList,Enqueue,10,37,0.239542814
LinkedList,Enqueue,1,38,0.252714211
LinkedList,Enqueue,2,38,0.247220535
LinkedList,Enqueue,3,38,0.253131126
LinkedList,Enqueue,4,38,0.257389678
LinkedList,Enqueue,5,38,0.250202078
LinkedList,Enqueue,6,38,0.255718397
LinkedList,Enqueue,7,38,0.238146052
LinkedList,Enqueue,8,38,0.243661301
LinkedList,Enqueue,9,38,0.246755591
LinkedList,Enqueue,10,38,0.251486451
LinkedList,Enqueue,1,39,0.253656382
LinkedList,Enqueue,2,39,0.252943378
LinkedList,Enqueue,3,39,0.258328873
LinkedList,Enqueue,4,39,0.257658075
LinkedList,Enqueue,5,39,0.274912411
LinkedList,Enqueue,6,39,0.253987636
LinkedList,Enqueue,7,39,0.249079191
LinkedList,Enqueue,8,39,0.257267261
LinkedList,Enqueue,9,39,0.261219461
LinkedList,Enqueue,10,39,0.256680954
LinkedList,Enqueue,1,40,0.254459724
LinkedList,Enqueue,2,40,0.276285171
LinkedList,Enqueue,3,40,0.269061722
LinkedList,Enqueue,4,40,0.270888351
LinkedList,Enqueue,5,40,0.263726967
LinkedList,Enqueue,6,40,0.273021375
LinkedList,Enqueue,7,40,0.254692337
LinkedList,Enqueue,8,40,0.260979567
LinkedList,Enqueue,9,40,0.265992806
LinkedList,Enqueue,10,40,0.267351349
LinkedList,Enqueue,1,41,0.271246796
LinkedList,Enqueue,2,41,0.276618758
LinkedList,Enqueue,3,41,0.275632568
LinkedList,Enqueue,4,41,0.267539632
LinkedList,Enqueue,5,41,0.273522589
LinkedList,Enqueue,6,41,0.279437928
LinkedList,Enqueue,7,41,0.267113962
LinkedList,Enqueue,8,41,0.26645358
LinkedList,Enqueue,9,41,0.262895494
LinkedList,Enqueue,10,41,0.279302231
LinkedList,Enqueue,1,42,0.280047947
LinkedList,Enqueue,2,42,0.277456459
LinkedList,Enqueue,3,42,0.279037633
LinkedList,Enqueue,4,42,0.270092028
LinkedList,Enqueue,5,42,0.278543556
LinkedList,Enqueue,6,42,0.274229522
LinkedList,Enqueue,7,42,0.267000115
LinkedList,Enqueue,8,42,0.275827707
LinkedList,Enqueue,9,42,0.286253693
LinkedList,Enqueue,10,42,0.284523552
LinkedList,Enqueue,1,43,0.285441624
LinkedList,Enqueue,2,43,0.288850479
LinkedList,Enqueue,3,43,0.287558359
LinkedList,Enqueue,4,43,0.286100526
LinkedList,Enqueue,5,43,0.290495912
LinkedList,Enqueue,6,43,0.28801354
LinkedList,Enqueue,7,43,0.266733277
LinkedList,Enqueue,8,43,0.291827163
LinkedList,Enqueue,9,43,0.291057572
LinkedList,Enqueue,10,43,0.280189105
LinkedList,Enqueue,1,44,0.29133171
LinkedList,Enqueue,2,44,0.307428624
LinkedList,Enqueue,3,44,0.293569562
LinkedList,Enqueue,4,44,0.287099825
LinkedList,Enqueue,5,44,0.286907924
LinkedList,Enqueue,6,44,0.294651747
LinkedList,Enqueue,7,44,0.27903396
LinkedList,Enqueue,8,44,0.286433026
LinkedList,Enqueue,9,44,0.29123734
LinkedList,Enqueue,10,44,0.297147247
LinkedList,Enqueue,1,45,0.299984801
LinkedList,Enqueue,2,45,0.302507212
LinkedList,Enqueue,3,45,0.302108958
LinkedList,Enqueue,4,45,0.304526089
LinkedList,Enqueue,5,45,0.289500286
LinkedList,Enqueue,6,45,0.298256598
LinkedList,Enqueue,7,45,0.276451691
LinkedList,Enqueue,8,45,0.29341666
LinkedList,Enqueue,9,45,0.297360876
LinkedList,Enqueue,10,45,0.298012618
LinkedList,Enqueue,1,46,0.300373503
LinkedList,Enqueue,2,46,0.306959321
LinkedList,Enqueue,3,46,0.292643008
LinkedList,Enqueue,4,46,0.313121152
LinkedList,Enqueue,5,46,0.308629457
LinkedList,Enqueue,6,46,0.311017636
LinkedList,Enqueue,7,46,0.300771365
LinkedList,Enqueue,8,46,0.299014596
LinkedList,Enqueue,9,46,0.294262394
LinkedList,Enqueue,10,46,0.310385963
LinkedList,Enqueue,1,47,0.309281933
LinkedList,Enqueue,2,47,0.308919052
LinkedList,Enqueue,3,47,0.303284155
LinkedList,Enqueue,4,47,0.314962719
LinkedList,Enqueue,5,47,0.309814374
LinkedList,Enqueue,6,47,0.300763017
LinkedList,Enqueue,7,47,0.304191968
LinkedList,Enqueue,8,47,0.310042896
LinkedList,Enqueue,9,47,0.306378636
LinkedList,Enqueue,10,47,0.3109327
LinkedList,Enqueue,1,48,0.323473751
LinkedList,Enqueue,2,48,0.320916821
LinkedList,Enqueue,3,48,0.310424711
LinkedList,Enqueue,4,48,0.309168902
LinkedList,Enqueue,5,48,0.328733878
LinkedList,Enqueue,6,48,0.320093548
LinkedList,Enqueue,7,48,0.302601284
LinkedList,Enqueue,8,48,0.317285066
LinkedList,Enqueue,9,48,0.311122147
LinkedList,Enqueue,10,48,0.317420777
LinkedList,Enqueue,1,49,0.313491248
LinkedList,Enqueue,2,49,0.332149647
LinkedList,Enqueue,3,49,0.328371265
LinkedList,Enqueue,4,49,0.314376912
LinkedList,Enqueue,5,49,0.332074393
LinkedList,Enqueue,6,49,0.314308536
LinkedList,Enqueue,7,49,0.309072734
LinkedList,Enqueue,8,49,0.323186125
LinkedList,Enqueue,9,49,0.330223297
LinkedList,Enqueue,10,49,0.331150865
LinkedList,Enqueue,1,50,0.327233187
LinkedList,Enqueue,2,50,0.323318994
LinkedList,Enqueue,3,50,0.34080318
LinkedList,Enqueue,4,50,0.323324722
LinkedList,Enqueue,5,50,0.332962458
LinkedList,Enqueue,6,50,0.318585515
LinkedList,Enqueue,7,50,0.311465037
LinkedList,Enqueue,8,50,0.321591185
LinkedList,Enqueue,9,50,0.336881757
LinkedList,Enqueue,10,50,0.336117362
LinkedList,Enqueue,1,51,0.346743554
LinkedList,Enqueue,2,51,0.341249615
LinkedList,Enqueue,3,51,0.32881476
LinkedList,Enqueue,4,51,0.34926167
LinkedList,Enqueue,5,51,0.323701771
LinkedList,Enqueue,6,51,0.334289263
LinkedList,Enqueue,7,51,0.310738676
LinkedList,Enqueue,8,51,0.341232805
LinkedList,Enqueue,9,51,0.343851126
LinkedList,Enqueue,10,51,0.336565905
LinkedList,Enqueue,1,52,0.334298631
LinkedList,Enqueue,2,52,0.34185757
LinkedList,Enqueue,3,52,0.347924145
LinkedList,Enqueue,4,52,0.339716595
LinkedList,Enqueue,5,52,0.344462491
LinkedList,Enqueue,6,52,0.339442931
LinkedList,Enqueue,7,52,0.319896054
LinkedList,Enqueue,8,52,0.335871428
LinkedList,Enqueue,9,52,0.339880339
LinkedList,Enqueue,10,52,0.349008268
LinkedList,Enqueue,1,53,0.345857072
LinkedList,Enqueue,2,53,0.346651456
LinkedList,Enqueue,3,53,0.360477744
LinkedList,Enqueue,4,53,0.352131785
LinkedList,Enqueue,5,53,0.357234207
LinkedList,Enqueue,6,53,0.355609338
LinkedList,Enqueue,7,53,0.340824897
LinkedList,Enqueue,8,53,0.34254514
LinkedList,Enqueue,9,53,0.341022481
LinkedList,Enqueue,10,53,0.346279937
LinkedList,Enqueue,1,54,0.359151366
LinkedList,Enqueue,2,54,0.362528786
LinkedList,Enqueue,3,54,0.360346294
LinkedList,Enqueue,4,54,0.354665017
LinkedList,Enqueue,5,54,0.366109176
LinkedList,Enqueue,6,54,0.348893275
LinkedList,Enqueue,7,54,0.339557743
LinkedList,Enqueue,8,54,0.358975782
LinkedList,Enqueue,9,54,0.35670495
LinkedList,Enqueue,10,54,0.366446941
LinkedList,Enqueue,1,55,0.364208445
LinkedList,Enqueue,2,55,0.36337977
LinkedList,Enqueue,3,55,0.35125779
LinkedList,Enqueue,4,55,0.363549748
LinkedList,Enqueue,5,55,0.360238777
LinkedList,Enqueue,6,55,0.360065143
LinkedList,Enqueue,7,55,0.347817112
LinkedList,Enqueue,8,55,0.365141075
LinkedList,Enqueue,9,55,0.366264308
LinkedList,Enqueue,10,55,0.3665549
LinkedList,Enqueue,1,56,0.376967601
LinkedList,Enqueue,2,56,0.3707669
LinkedList,Enqueue,3,56,0.369198063
LinkedList,Enqueue,4,56,0.36872291
LinkedList,Enqueue,5,56,0.389085276
LinkedList,Enqueue,6,56,0.366984385
LinkedList,Enqueue,7,56,0.356022562
LinkedList,Enqueue,8,56,0.38237706
LinkedList,Enqueue,9,56,0.367294093
LinkedList,Enqueue,10,56,0.37931798
LinkedList,Enqueue,1,57,0.382622812
LinkedList,Enqueue,2,57,0.366464077
LinkedList,Enqueue,3,57,0.374367318
LinkedList,Enqueue,4,57,0.384484758
LinkedList,Enqueue,5,57,0.384869323
LinkedList,Enqueue,6,57,0.386062783
LinkedList,Enqueue,7,57,0.358148348
LinkedList,Enqueue,8,57,0.383497878
LinkedList,Enqueue,9,57,0.381349828
LinkedList,Enqueue,10,57,0.376877108
LinkedList,Enqueue,1,58,0.387501532
LinkedList,Enqueue,2,58,0.382014489
LinkedList,Enqueue,3,58,0.391002083
LinkedList,Enqueue,4,58,0.389431739
LinkedList,Enqueue,5,58,0.387941175
LinkedList,Enqueue,6,58,0.369042857
LinkedList,Enqueue,7,58,0.363377119
LinkedList,Enqueue,8,58,0.397839789
LinkedList,Enqueue,9,58,0.374506009
LinkedList,Enqueue,10,58,0.378430026
LinkedList,Enqueue,1,59,0.393200739
LinkedList,Enqueue,2,59,0.396581168
LinkedList,Enqueue,3,59,0.385401153
LinkedList,Enqueue,4,59,0.381897974
LinkedList,Enqueue,5,59,0.392372353
LinkedList,Enqueue,6,59,0.383979389
LinkedList,Enqueue,7,59,0.385271711
LinkedList,Enqueue,8,59,0.381643466
LinkedList,Enqueue,9,59,0.412204462
LinkedList,Enqueue,10,59,0.389327674
LinkedList,Enqueue,1,60,0.400895973
LinkedList,Enqueue,2,60,0.396051223
LinkedList,Enqueue,3,60,0.400376515
LinkedList,Enqueue,4,60,0.406872763
LinkedList,Enqueue,5,60,0.398218044
LinkedList,Enqueue,6,60,0.40766024
LinkedList,Enqueue,7,60,0.372535422
LinkedList,Enqueue,8,60,0.381503209
LinkedList,Enqueue,9,60,0.406315941
LinkedList,Enqueue,10,60,0.401713021
LinkedList,Enqueue,1,61,0.396377855
LinkedList,Enqueue,2,61,0.423715936
LinkedList,Enqueue,3,61,0.400251259
LinkedList,Enqueue,4,61,0.408263498
LinkedList,Enqueue,5,61,0.396481241
LinkedList,Enqueue,6,61,0.406738645
LinkedList,Enqueue,7,61,0.391577178
LinkedList,Enqueue,8,61,0.390454949
LinkedList,Enqueue,9,61,0.402880484
LinkedList,Enqueue,10,61,0.403152994
LinkedList,Enqueue,1,62,0.410933716
LinkedList,Enqueue,2,62,0.40578718
LinkedList,Enqueue,3,62,0.410475279
LinkedList,Enqueue,4,62,0.407550726
LinkedList,Enqueue,5,62,0.406639986
LinkedList,Enqueue,6,62,0.412340072
LinkedList,Enqueue,7,62,0.399276472
LinkedList,Enqueue,8,62,0.413429103
LinkedList,Enqueue,9,62,0.422453896
LinkedList,Enqueue,10,62,0.415758815
LinkedList,Enqueue,1,63,0.41117948
LinkedList,Enqueue,2,63,0.406155067
LinkedList,Enqueue,3,63,0.421688228
LinkedList,Enqueue,4,63,0.413899638
LinkedList,Enqueue,5,63,0.418656008
LinkedList,Enqueue,6,63,0.42280314
LinkedList,Enqueue,7,63,0.401237668
LinkedList,Enqueue,8,63,0.425821402
LinkedList,Enqueue,9,63,0.429959933
LinkedList,Enqueue,10,63,0.416009222
LinkedList,Enqueue,1,64,0.426167964
LinkedList,Enqueue,2,64,0.412635243
LinkedList,Enqueue,3,64,0.418772201
LinkedList,Enqueue,4,64,0.42137997
LinkedList,Enqueue,5,64,0.424872276
LinkedList,Enqueue,6,64,0.426844612
LinkedList,Enqueue,7,64,0.401727712
LinkedList,Enqueue,8,64,0.425914972
